date,temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,rainfall_month,rainfall_year,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index,month,diff_pressure
07-05-2022,36.2,86,32.3,30.2,3.5,5.3,54,0.33,1.25,0,42.6,33,92,67,30.313,30.12,12.7,16.1,42.6,5,0.193
08-05-2022,41.9,61,27.3,30.2,1.9,3.7,82,0.34,1.26,0,57,23.8,92,30,30.348,30.022,10.4,13.8,57,5,0.326
09-05-2022,50.1,43,22,29.9,3.6,5.8,193,0.34,1.26,0,72.3,26.7,89,13,30.114,29.69,16.1,20.7,74.2,5,0.424
10-05-2022,56.7,27,18.1,29.6,6.2,9.2,244,0.34,1.26,0,74.6,32.1,67,10,29.78,29.477,20.7,27.6,74.5,5,0.303
11-05-2022,36.5,77,29.5,30.1,2.9,4.6,70,0.38,1.3,0,54.6,32.1,92,39,30.298,29.562,11.5,17.3,54.6,5,0.736
12-05-2022,40.3,82,34.8,30.3,2.6,4.1,55,0.53,1.45,0,55.4,30.4,94,41,30.368,30.117,18.4,21.9,55.4,5,0.251
13-05-2022,41.4,75,33.2,30.2,2.4,4.1,321,0.59,1.51,0,53.8,31.2,94,37,30.309,30.137,10.4,17.3,53.8,5,0.172
14-05-2022,47.6,46,20.3,30.2,2,3.6,77,0.59,1.51,0,68.9,23.6,90,10,30.343,29.952,12.7,19.6,72.5,5,0.391
15-05-2022,53.2,33,20.5,30,2.5,4.6,98,0.59,1.51,0,70.4,30.1,69,11,30.15,29.861,12.7,16.1,74,5,0.289
16-05-2022,56.3,34,25.3,29.8,6.8,10,229,0.59,1.51,0,72.9,37.6,57,11,29.921,29.58,20.7,34.5,74.5,5,0.341
17-05-2022,59.4,32,28.5,29.6,7.5,10.8,234,0.59,1.51,0,73.5,43.9,60,17,29.691,29.45,23,31.1,76.2,5,0.241
18-05-2022,55.3,38,25.7,29.5,5.4,8.4,247,0.59,1.51,0,72,36.3,72,13,29.59,29.383,27.6,42.6,75.9,5,0.207
19-05-2022,42.6,79,35.9,29.8,3,4.6,61,0.99,1.91,0,52.8,33.5,92,41,30.2,29.429,23,34.5,52.8,5,0.771
20-05-2022,47.2,63,32.8,30.1,2.6,4.3,239,1,1.92,0,62.4,29.8,94,27,30.264,30.009,17.3,26.5,62.4,5,0.255
21-05-2022,56.1,43,27.8,30,2.6,4.5,262,1,1.92,0,76.6,32.1,86,13,30.151,29.75,16.1,31.1,76.4,5,0.401
22-05-2022,59.9,33,23.5,29.6,5.1,7.8,239,1,1.92,0,80.3,36.3,72,8,29.777,29.271,24.2,34.5,78.3,5,0.506
23-05-2022,48.4,61,33.8,29.4,2.3,4.1,97,1.22,2.14,0,55.3,39.8,89,22,29.545,29.256,11.5,12.7,55.3,5,0.289
24-05-2022,44.1,55,26.9,29.6,6.4,9.5,235,1.22,2.14,0,54.4,36.2,91,24,29.794,29.499,23,33.4,54.4,5,0.295
25-05-2022,43.6,76,36.3,29.7,2,3.6,248,1.22,2.14,0,49.9,38.2,90,66,29.788,29.67,6.9,11.5,49.9,5,0.118
26-05-2022,57.7,48,31.7,29.5,5.5,9.3,188,1.22,2.14,0,75.1,34.9,93,10,29.775,29.149,24.2,35.7,78.2,5,0.626
27-05-2022,49.4,19,8.1,29.6,11.7,17.3,241,1.22,2.14,0,58.3,42.5,37,10,29.801,29.296,28.8,38,58.3,5,0.505
28-05-2022,52.8,23,14.6,29.8,12.6,18.4,245,1.22,2.14,0,65.2,43.1,37,10,29.908,29.641,29.9,43.7,71,5,0.267
29-05-2022,51,35,21.7,29.9,2.3,4.1,318,1.22,2.14,0,69.9,30.1,60,12,30.028,29.755,13.8,24.2,75.6,5,0.273
30-05-2022,55.2,39,26.3,29.8,4.4,7.1,286,1.22,2.14,0,73.5,34.1,69,13,29.884,29.669,18.4,26.5,76.8,5,0.215
31-05-2022,51.3,55,34.6,29.9,3,4.9,59,1.22,2.14,0,64.2,34.9,83,33,29.946,29.807,13.8,19.6,64.2,5,0.139
01-06-2022,59.3,44,34.9,29.7,5.9,8.7,280,0,2.14,0,73,38.9,84,21,29.827,29.606,17.3,26.5,78.6,6,0.221
02-06-2022,56.3,57,39.1,29.7,4.5,6.6,329,0.13,2.27,0,80.9,37.6,88,19,29.854,29.493,25.3,34.5,79.1,6,0.361
03-06-2022,65.2,35,35.2,29.6,3.8,6,209,0.13,2.27,0,78.8,49.5,65,16,29.778,29.498,17.3,24.2,78.5,6,0.28
04-06-2022,64.2,40,33.7,29.7,3,5.5,123,0.13,2.27,0,81.8,40.9,80,12,29.891,29.517,12.7,26.5,79.5,6,0.374
05-06-2022,59.6,54,41.2,29.6,2.7,4.5,56,0.26,2.4,0,74.4,43.3,80,25,29.662,29.456,15,19.6,78.8,6,0.206
06-06-2022,60.4,52,39.3,29.6,4.4,6.9,76,0.26,2.4,0,74.7,40.5,87,16,29.686,29.438,15,24.2,79.1,6,0.248
07-06-2022,62.5,60,47.2,29.6,3.8,6,48,0.26,2.4,0,74.4,51.7,85,31,29.713,29.565,15,19.6,79,6,0.148
08-06-2022,66.6,39,31.4,29.5,5.6,8.5,230,0.26,2.4,0,83.2,45.5,89,7,29.753,29.279,17.3,32.2,80.5,6,0.474
09-06-2022,73.4,11,15.5,29.2,11.2,16.5,241,0.26,2.4,0,83.6,64,15,7,29.338,29.083,25.3,35.7,80.8,6,0.255
10-06-2022,59.4,16,11.5,29.5,11.4,16.5,235,0.26,2.4,0,68.8,48.9,33,8,29.857,29.085,27.6,36.8,71.7,6,0.772
11-06-2022,56.8,22,17.5,29.9,5.1,8.1,204,0.26,2.4,0,68.4,40.4,67,11,29.991,29.783,15,24.2,73.9,6,0.208
12-06-2022,58.6,28,19.2,29.9,3.9,6.3,253,0.26,2.4,0,75.3,33.7,80,9,30.034,29.661,17.3,25.3,74.8,6,0.373
13-06-2022,63.6,22,17.1,29.6,4.7,7.1,235,0.26,2.4,0,82.4,36,71,7,29.845,29.374,20.7,27.6,79.9,6,0.471
14-06-2022,61,30,27.8,29.6,3.5,5.8,82,0.26,2.4,0,77.7,39.9,70,16,29.784,29.493,17.3,25.3,77.3,6,0.291
15-06-2022,62,43,37.3,29.7,3.3,5.4,21,0.27,2.41,0,78.5,46.8,84,18,29.779,29.523,19.6,26.5,79,6,0.256
16-06-2022,58.8,51,40.2,29.8,2.9,4.9,51,0.27,2.41,0,72,41.3,85,27,29.941,29.719,17.3,26.5,79.2,6,0.222
17-06-2022,68,29,23.9,29.6,9.7,14.7,249,0.27,2.41,0,83.6,39.6,79,7,29.863,29.279,26.5,42.6,80.8,6,0.584
18-06-2022,74.3,13,17.9,29.3,7.8,11.4,234,0.27,2.41,0,85.3,53.2,48,7,29.413,29.179,21.9,32.2,82.1,6,0.234
19-06-2022,74.5,13,19.4,29.2,8.8,13.5,239,0.27,2.41,0,85.5,61.8,32,7,29.355,29.185,21.9,29.9,82.4,6,0.17
20-06-2022,57.9,44,35.4,29.7,4.5,7.3,69,0.27,2.41,0,66.3,44.9,68,19,29.981,29.331,18.4,21.9,79.1,6,0.65
21-06-2022,62.9,38,35.4,29.8,2.9,5,77,0.27,2.41,0,77.9,45.4,58,21,30.066,29.649,16.1,19.6,79,6,0.417
22-06-2022,70.2,28,23.1,29.5,6.5,9.7,237,0.27,2.41,0,89,41.5,83,5,29.741,29.261,25.3,34.5,85.2,6,0.48
23-06-2022,76.3,12,17.7,29.4,7.4,10.9,242,0.27,2.41,0,90.8,54.4,40,6,29.554,29.254,27.6,35.7,86.7,6,0.3
24-06-2022,75.3,17,25.8,29.6,3.7,5.9,236,0.27,2.41,0,90.3,58.3,52,9,29.683,29.517,16.1,21.9,86.1,6,0.166
25-06-2022,73,26,31.6,29.6,3.6,5.9,223,0.27,2.41,0,90.6,47.9,80,9,29.776,29.387,27.6,40.3,86.4,6,0.389
26-06-2022,74.9,22,31.8,29.4,7.4,10.9,238,0.27,2.41,0,88,53.3,54,13,29.56,29.286,23,34.5,84.3,6,0.274
27-06-2022,71.4,38,40.7,29.5,7,10.6,242,0.38,2.52,0,86,54.7,82,16,29.707,29.333,23,29.9,82.7,6,0.374
28-06-2022,63.6,58,45.1,29.8,3.5,5.5,221,0.44,2.58,0,87.2,46.5,93,15,29.968,29.664,17.3,27.6,83.6,6,0.304
29-06-2022,70.5,32,35.7,29.7,5.2,8,255,0.44,2.58,0,86.6,50.2,80,11,29.884,29.563,21.9,33.4,83.1,6,0.321
30-06-2022,68.6,30,32.2,29.7,3.9,5.9,242,0.44,2.58,0,85.1,45.2,80,9,29.834,29.538,21.9,27.6,81.9,6,0.296
01-07-2022,70.4,31,31.9,29.6,3.1,5.1,102,0,2.58,0,91.8,46.5,81,6,29.752,29.458,18.4,26.5,87.4,7,0.294
02-07-2022,66.4,47,41.7,29.6,3.6,5.5,319,0.07,2.65,0,86.5,47.4,90,12,29.755,29.509,15,21.9,83,7,0.246
03-07-2022,65.4,57,46.2,29.6,2,3.6,307,0.08,2.66,0,87.6,48.3,93,17,29.776,29.514,10.4,16.1,84.1,7,0.262
04-07-2022,70.9,34,37.2,29.6,3.5,5.7,61,0.08,2.66,0,86.7,52.8,74,11,29.649,29.473,17.3,24.2,83.2,7,0.176
05-07-2022,67.2,52,48.1,29.6,4,6.3,244,0.08,2.66,0,83.6,56.6,83,28,29.667,29.486,16.1,26.5,81.8,7,0.181
06-07-2022,63,63,47.8,29.8,3.6,5.7,224,1.33,3.91,0,78.6,54.2,93,29,30.014,29.514,15,19.6,79.1,7,0.5
07-07-2022,57.2,88,53.7,30,1.5,2.6,17,3,5.58,0,64.7,53.8,94,69,30.06,29.904,10.4,13.8,72.2,7,0.156
08-07-2022,58.8,84,53.8,30,1.9,3.3,66,3.3,5.88,0,65.4,54.7,94,61,30.052,29.953,10.4,12.7,74.9,7,0.099
09-07-2022,60.4,75,51.7,30,2.3,4.1,73,3.31,5.89,0,70.6,50.8,94,53,30.065,29.95,11.5,16.1,77.7,7,0.115
10-07-2022,61.7,68,50.2,29.9,1.9,3.7,78,3.31,5.89,0,73,47.4,94,44,30.039,29.818,13.8,17.3,78.6,7,0.221
11-07-2022,63.5,58,45.8,29.9,3,4.9,39,3.32,5.9,0,79.2,46.5,94,25,29.935,29.744,18.4,25.3,78.5,7,0.191
12-07-2022,66.2,50,43.8,29.8,2.8,4.6,7,3.32,5.9,0,83.4,47.7,93,15,29.86,29.711,17.3,25.3,80.8,7,0.149
13-07-2022,66.7,46,40.8,29.8,2.5,4.4,95,3.32,5.9,0,81.8,46.4,92,17,29.923,29.73,11.5,18.4,79.8,7,0.193
14-07-2022,65.5,46,41.6,29.8,3.8,6.4,239,3.32,5.9,0,80.3,46.4,91,20,29.893,29.646,16.1,25.3,78.9,7,0.247
15-07-2022,68,44,44,29.7,6.1,9.3,241,3.5,6.08,0,81.4,52.8,87,23,29.825,29.553,20.7,28.8,79.9,7,0.272
16-07-2022,64.5,53,45.1,29.7,4.4,6.7,234,3.54,6.12,0,79.9,49.8,90,25,29.799,29.527,18.4,25.3,79.5,7,0.272
17-07-2022,66.8,46,44.4,29.7,5.1,7.8,243,3.54,6.12,0,78.1,53.9,85,27,29.756,29.578,16.1,24.2,79,7,0.178
18-07-2022,66.4,48,41.8,29.8,2.1,3.6,145,3.54,6.12,0,83.8,46,94,14,29.872,29.7,18.4,25.3,81.3,7,0.172
19-07-2022,64.8,55,46.2,29.8,1.5,2.6,263,3.69,6.27,0,85.5,46.4,92,16,29.959,29.737,10.4,18.4,82.6,7,0.222
20-07-2022,69,46,43.3,29.8,2.9,4.8,245,3.69,6.27,0,84,47.6,93,19,29.979,29.701,13.8,19.6,81.7,7,0.278
21-07-2022,68.1,47,45.4,29.8,2.7,4.5,308,3.71,6.29,0,85.9,47.9,90,22,29.938,29.666,17.3,25.3,83.2,7,0.272
22-07-2022,64.5,56,46.7,29.9,3.2,5.2,292,3.79,6.37,0,82.7,48.8,90,26,30.008,29.728,15,27.6,81.1,7,0.28
23-07-2022,66.8,55,46.4,29.8,4.1,6.2,206,3.82,6.4,0,82.4,51,95,19,29.948,29.654,25.3,34.5,80.6,7,0.294
24-07-2022,65.3,55,46,29.7,3.8,6,234,3.98,6.56,0,82.4,47.4,90,25,29.81,29.559,20.7,26.5,80.6,7,0.251
25-07-2022,64.2,57,47.2,29.7,6.6,9.8,237,4.06,6.64,0,79,54.5,89,25,29.81,29.564,23,34.5,79,7,0.246
26-07-2022,62.9,62,48,29.8,2.4,3.9,54,4.06,6.64,0,77.2,46.1,94,33,29.924,29.751,16.1,19.6,78.2,7,0.173
27-07-2022,63,60,46.6,29.9,2.5,4.3,213,4.14,6.72,0,80.4,47.4,94,24,29.95,29.74,11.5,19.6,79.4,7,0.21
28-07-2022,65.5,55,48,29.8,4.5,7,264,4.3,6.88,0,79.2,53.2,80,27,29.926,29.741,20.7,31.1,79.1,7,0.185
29-07-2022,62.1,70,50.8,29.9,2.6,4.2,242,4.4,6.98,0,79.2,51.6,93,28,30.001,29.79,12.7,17.3,78.8,7,0.211
30-07-2022,60.2,73,50.5,29.9,2.2,3.7,327,4.48,7.06,0,77.4,49.8,94,39,29.997,29.801,17.3,25.3,78.6,7,0.196
31-07-2022,66.5,53,45,29.8,3.3,5.5,257,4.48,7.06,0,83.9,47.6,93,18,29.972,29.708,18.4,26.5,81.4,7,0.264
01-08-2022,67.9,45,44.5,29.7,6.2,9.3,251,0.07,7.13,0,81,53.9,86,24,29.786,29.615,16.1,26.5,79.6,8,0.171
02-08-2022,67.7,42,42.7,29.7,3.8,6.3,239,0.08,7.14,0,79.1,53.2,70,22,29.791,29.596,15,25.3,79,8,0.195
03-08-2022,69.6,29,34.1,29.6,7,10.7,245,0.08,7.14,0,80.5,57.6,56,15,29.696,29.502,31.1,41.4,79.2,8,0.194
04-08-2022,59.4,57,43.1,29.9,3.7,6,71,0.08,7.14,0,70.3,48.5,77,36,30.028,29.661,13.8,19.6,79.1,8,0.367
05-08-2022,63.5,49,39.7,30,2.2,3.9,93,0.08,7.14,0,82,41.2,87,17,30.114,29.791,12.7,17.3,79.9,8,0.323
06-08-2022,67.6,43,41.7,29.9,5.9,8.7,268,0.22,7.28,0,87.2,52.3,85,17,29.965,29.748,19.6,26.5,83.7,8,0.217
07-08-2022,64.9,53,44.8,29.9,2.8,4.5,11,0.23,7.29,0,80.7,50.7,91,23,29.97,29.836,16.1,19.6,79.4,8,0.134
08-08-2022,63.8,40,34.9,30,1.8,3.4,61,0.23,7.29,0,82.9,42.3,77,15,30.109,29.875,11.5,16.1,80.5,8,0.234
09-08-2022,64.1,44,39.7,29.9,2.4,3.7,23,0.23,7.29,0,83,43.3,73,18,30.013,29.723,13.8,19.6,80.9,8,0.29
10-08-2022,65.9,52,45.4,29.8,2.2,3.9,75,0.26,7.32,0,82.5,54.1,86,22,29.883,29.657,12.7,19.6,80.4,8,0.226
11-08-2022,67.3,40,40.8,29.7,5.4,8.5,256,0.26,7.32,0,81.2,53.6,86,17,29.912,29.56,24.2,34.5,79.4,8,0.352
12-08-2022,60.7,47,37.9,29.9,2.1,3.9,84,0.26,7.32,0,75.4,41.6,80,25,30.044,29.881,13.8,19.6,79.1,8,0.163
13-08-2022,58.4,53,39.2,29.9,4.4,6.8,257,0.26,7.32,0,75.1,42.6,78,24,29.975,29.757,18.4,26.5,79.1,8,0.218
14-08-2022,63.2,44,36.3,29.8,2.4,4.1,258,0.26,7.32,0,82.2,42.3,83,13,29.888,29.597,12.7,19.6,79.9,8,0.291
15-08-2022,66.1,37,36.3,29.7,5.4,7.9,241,0.26,7.32,0,82.8,50.5,76,14,29.87,29.546,16.1,31.1,80.2,8,0.324
16-08-2022,54.7,70,44.9,29.9,3.2,5.1,57,0.26,7.32,0,64.1,46.2,86,54,30.012,29.792,15,19.6,64.1,8,0.22
17-08-2022,58.6,60,40.4,29.9,2.9,4.7,13,0.29,7.35,0,82.8,38.9,93,13,30.013,29.741,18.4,24.2,80.3,8,0.272
18-08-2022,57.4,55,38.3,29.9,2.8,4.7,57,0.29,7.35,0,72.7,41.6,89,26,29.997,29.745,13.8,19.6,78.8,8,0.252
19-08-2022,57.1,46,32.8,29.9,2.9,4.9,85,0.29,7.35,0,75.1,35,84,21,30.046,29.817,13.8,20.7,78,8,0.229
20-08-2022,56.4,51,35.9,29.8,2.7,4.3,315,0.29,7.35,0,73.5,41.5,79,20,29.966,29.796,26.5,38,79,8,0.17
21-08-2022,58.8,51,36.8,29.9,1.7,3.1,99,0.29,7.35,0,77.4,38.8,88,20,30.077,29.761,12.7,18.4,79,8,0.316
22-08-2022,61.2,48,39.2,29.8,4.4,6.8,248,0.3,7.36,0,79.2,44.6,78,23,29.853,29.623,18.4,26.5,79.1,8,0.23
23-08-2022,58.7,76,50.1,29.7,1.7,2.9,273,0.7,7.76,0,73.8,49.9,93,37,29.793,29.638,19.6,25.3,78.7,8,0.155
24-08-2022,60,61,42.7,29.7,2.9,4.5,328,0.74,7.8,0,79.6,45.2,94,19,29.808,29.577,20.7,34.5,78.9,8,0.231
25-08-2022,62.2,41,36.8,29.7,3.5,5.9,97,0.74,7.8,0,73.3,48.5,74,26,29.87,29.548,13.8,18.4,79,8,0.322
26-08-2022,60.5,44,32.9,29.9,2,3.4,22,0.74,7.8,0,82.6,39.3,86,13,29.995,29.811,12.7,17.3,80.1,8,0.184
27-08-2022,63,43,37.6,29.9,3.5,5.2,256,0.74,7.8,0,83.4,43.1,75,17,30.054,29.81,18.4,25.3,80.8,8,0.244
28-08-2022,62.8,55,44.4,29.9,2.9,4.5,324,0.76,7.82,0,85.1,47.9,80,21,29.994,29.784,16.1,20.7,82.2,8,0.21
29-08-2022,67,44,41,29.8,5.2,7.8,239,0.76,7.82,0,85,47.3,82,16,29.942,29.588,20.7,27.6,82.1,8,0.354
30-08-2022,62.8,50,42.6,29.7,3.6,5.6,251,0.77,7.83,0,84.9,50.7,76,19,29.893,29.581,16.1,26.5,82,8,0.312
31-08-2022,64.4,45,38.1,29.8,2.3,4.2,166,0.77,7.83,0,81.6,45.7,84,15,29.919,29.696,11.5,17.3,79.5,8,0.223
01-09-2022,65.5,43,39.7,29.7,4,6.2,230,0,7.83,0,81.9,46.5,76,18,29.885,29.674,20.7,31.1,79.9,9,0.211
02-09-2022,67.6,36,37.6,29.7,6,8.7,221,0,7.83,0,79.9,54.7,74,14,29.798,29.637,16.1,20.7,79.1,9,0.161
03-09-2022,60.4,44,35.7,29.8,5.2,7.8,242,0,7.83,0,76.6,46.7,75,17,30.015,29.77,26.5,35.7,79.1,9,0.245
04-09-2022,61.5,34,24.7,29.9,4.1,7,265,0,7.83,0,82.2,38.8,76,10,30.022,29.696,18.4,29.9,79.8,9,0.326
05-09-2022,59.8,25,20.3,29.8,3,5.1,293,0,7.83,0,82,40.3,52,8,30.004,29.733,12.7,20.7,79.6,9,0.271
06-09-2022,59.4,30,23.6,29.8,3.8,6.1,254,0,7.83,0,80.7,35.8,68,11,30.029,29.658,16.1,26.5,78.7,9,0.371
07-09-2022,51.1,72,41.5,30,2.7,4.4,55,0.11,7.94,0,60.9,40.3,92,27,30.219,29.687,13.8,18.4,60.9,9,0.532
08-09-2022,52,57,33.3,30.2,2,3.5,45,0.12,7.95,0,73.5,32.4,93,16,30.354,30.044,12.7,17.3,77.1,9,0.31
09-09-2022,56.8,44,28.5,30,1.8,3.5,144,0.12,7.95,0,78.5,33.5,89,11,30.184,29.783,9.2,16.1,77.2,9,0.401
10-09-2022,65.2,28,27.9,29.7,5.1,7.9,241,0.12,7.95,0,81.6,41.2,70,14,29.829,29.523,17.3,21.9,79.4,9,0.306
11-09-2022,57.4,55,38.6,29.7,3.8,5.9,240,0.5,8.33,0,73.2,46.1,92,24,29.839,29.63,17.3,25.3,79,9,0.209
12-09-2022,48.7,90,46,30,2.1,3.7,72,0.59,8.42,0,50.8,45.5,94,83,30.215,29.715,8.1,11.5,50.8,9,0.5
13-09-2022,49.8,66,36.3,30.3,2.1,3.7,40,0.6,8.43,0,66.8,33.8,94,24,30.41,30.169,11.5,16.1,78.3,9,0.241
14-09-2022,50.3,55,30.9,30.3,1.6,3.2,149,0.61,8.44,0,67.9,31.6,92,18,30.463,30.106,8.1,12.7,76.2,9,0.357
15-09-2022,55.1,42,25,30,2.3,4,279,0.61,8.44,0,80.5,31.3,84,9,30.258,29.875,13.8,20.7,78.5,9,0.383
16-09-2022,56.5,29,20.2,29.9,2.7,4.6,281,0.61,8.44,0,77.4,37.6,66,10,30.032,29.75,17.3,24.2,76.4,9,0.282
17-09-2022,49.2,65,37.4,29.9,3.4,5.3,50,0.61,8.44,0,58.6,36.5,89,31,30.075,29.75,16.1,19.6,58.6,9,0.325
18-09-2022,53.3,49,27.9,30,3.1,5.3,251,0.62,8.45,0,75.6,30.7,92,12,30.219,29.812,12.7,18.4,75.6,9,0.407
19-09-2022,59.1,28,23.7,29.9,4.6,6.9,217,0.62,8.45,0,72.5,41.3,58,14,30,29.741,15,24.2,75.9,9,0.259
20-09-2022,53.1,42,26.7,30,2.1,3.7,72,0.62,8.45,0,72.8,33.1,81,15,30.097,29.89,13.8,18.4,75.9,9,0.207
21-09-2022,52.2,45,27.8,30,2,3.5,69,0.62,8.45,0,73.3,32.8,78,18,30.162,29.928,11.5,17.3,75.6,9,0.234
22-09-2022,52.5,46,28.3,30.1,2.1,3.7,53,0.62,8.45,0,73.4,32.5,82,15,30.241,29.952,13.8,18.4,76.2,9,0.289
23-09-2022,56.3,40,26.2,30,3.8,5.9,246,0.62,8.45,0,78.9,33.1,80,11,30.167,29.744,17.3,26.5,77.5,9,0.423
24-09-2022,57.1,47,36,29.8,5.1,7.7,252,0.66,8.49,0,68.6,46.1,78,26,29.833,29.654,17.3,24.2,77.3,9,0.179
25-09-2022,46.9,75,38.5,29.9,3.3,5.1,290,0.8,8.63,0,63.1,35.2,91,39,29.948,29.751,13.8,19.6,63.1,9,0.197
26-09-2022,47,84,42.2,30,1.9,3.2,358,1.31,9.15,0,54.2,43.5,92,69,30.043,29.806,8.1,11.5,54.2,9,0.237
27-09-2022,45.4,83,40.3,30.1,1.6,2.8,4,1.33,9.17,0,60.5,35.6,94,44,30.146,29.92,18.4,21.9,60.5,9,0.226
28-09-2022,47.4,71,37,30.1,1.3,2.6,97,1.34,9.18,0,64.5,32.5,94,29,30.22,29.942,10.4,13.8,79.1,9,0.278
29-09-2022,49.6,62,33.7,30,1.3,2.5,155,1.35,9.19,0,69.8,32.8,94,18,30.179,29.922,10.4,12.7,77.3,9,0.257
30-09-2022,53.5,47,31.5,30,3.7,5.8,329,1.35,9.19,0,68.3,39.9,75,20,30.086,29.913,15,20.7,76.5,9,0.173
01-10-2022,50.7,59,35.8,30,2.1,3.8,82,0,9.19,0,63.1,36.8,83,34,30.166,29.947,11.5,13.8,63.1,10,0.219
02-10-2022,57.5,35,24.1,29.8,7.2,10.5,239,0,9.19,0,74.9,32.4,93,11,30.029,29.571,19.6,29.9,74.9,10,0.458
03-10-2022,56,32,22.4,29.7,7.7,12.1,247,0,9.19,0,70.6,32.4,80,12,30.068,29.508,24.2,39.1,73.7,10,0.56
04-10-2022,32,73,24.1,30.2,2.5,4.5,86,0,9.19,0,35.8,27.6,80,63,30.324,30.011,8.1,11.5,35.8,10,0.313
05-10-2022,30.6,80,25.1,30.2,3.7,5.7,60,0.02,9.21,0,44.2,26.9,91,56,30.339,30.086,17.3,21.9,44.2,10,0.253
06-10-2022,28.4,76,21.3,30.3,3.3,5.6,72,0.02,9.21,0,41.8,24.4,90,27,30.382,30.174,17.3,21.9,41.8,10,0.208
07-10-2022,32.4,55,15.7,30.2,2.3,4.1,65,0.02,9.21,0,47.6,14,86,19,30.418,29.957,11.5,13.8,47.6,10,0.461
08-10-2022,51.5,13,2.1,29.8,7.9,12.1,241,0.02,9.21,0,65.8,32.8,35,8,29.998,29.613,19.6,28.8,69.3,10,0.385
09-10-2022,42.2,53,22.9,29.8,6.8,10.4,58,0.02,9.21,0,52.3,28.1,86,15,30.154,29.553,20.7,29.9,52.3,10,0.601
10-10-2022,43.9,50,19.6,30.1,4.1,6.8,261,0.02,9.21,0,70.3,22.4,90,12,30.262,29.845,21.9,33.4,72.8,10,0.417
11-10-2022,45.3,53,27.7,30,3.2,4.7,18,0.02,9.21,0,67.4,33.4,83,19,30.188,29.811,17.3,20.7,76.5,10,0.377
12-10-2022,46,62,31.8,29.9,3.3,5.3,246,0.03,9.22,0,67.1,30.9,86,23,30.087,29.651,18.4,27.6,76.2,10,0.436
13-10-2022,45.3,54,29.3,29.8,8,12.4,257,0.08,9.27,0,58.3,38.3,81,34,30.002,29.612,19.6,33.4,58.3,10,0.39
14-10-2022,49.1,45,27.5,30.1,7.6,11.7,250,0.08,9.27,0,57.7,35.8,73,28,30.164,29.966,18.4,27.6,57.7,10,0.198
15-10-2022,55.7,30,23.6,29.8,11.9,17.3,241,0.08,9.27,0,65.5,48.3,43,17,29.966,29.584,25.3,36.8,73.7,10,0.382
16-10-2022,53.2,39,27,29.5,11.2,16.9,242,0.2,9.39,0,65.8,39.2,86,22,29.662,29.294,27.6,41.4,74.5,10,0.368
17-10-2022,39.5,26,6.8,29.7,13.3,21.5,259,0.2,9.39,0,45,33.5,40,15,29.913,29.43,27.6,46,45,10,0.483
18-10-2022,44.8,23,8.5,29.9,10.8,16.4,239,0.2,9.39,0,54.4,34.4,31,14,29.989,29.894,24.2,34.5,54.4,10,0.095
19-10-2022,53.5,21,13.6,29.8,11.2,16.1,237,0.2,9.39,0,64.3,45.2,29,11,29.92,29.625,25.3,35.7,64.3,10,0.295
20-10-2022,55.3,21,14.9,29.6,6.7,9.7,242,0.2,9.39,0,67.3,45.2,31,13,29.743,29.419,18.4,26.5,71.8,10,0.324
21-10-2022,49.9,29,17.4,29.6,3.5,5.7,299,0.2,9.39,0,66.4,32.4,61,14,29.835,29.509,17.3,28.8,73.7,10,0.326
22-10-2022,48,40,20.4,29.7,5.6,8.6,234,0.2,9.39,0,66.4,26.6,79,15,29.918,29.429,25.3,33.4,73.3,10,0.489
23-10-2022,54,24,16.9,29.5,9.3,13.5,237,0.2,9.39,0,62.6,43.9,47,12,29.653,29.382,27.6,42.6,62.6,10,0.271
24-10-2022,35.9,72,27.3,29.8,3.5,5.5,57,0.21,9.4,0,45.7,24.1,92,46,29.997,29.624,10.4,13.8,45.7,10,0.373
25-10-2022,24.3,85,20.3,30.2,2,3.4,72,0.4,9.59,0,32.5,19.4,89,71,30.349,29.999,13.8,17.3,32.5,10,0.35
26-10-2022,23.8,72,15.2,30.4,2.9,4.5,253,0.57,9.76,0,34.1,15.6,88,33,30.583,30.189,17.3,24.2,34.1,10,0.394
27-10-2022,33.8,44,13.8,30.1,7.7,11.9,245,0.57,9.76,0,40.9,23.3,64,32,30.223,30.015,26.5,39.1,40.9,10,0.208
28-10-2022,44.1,44,23.4,30,8.8,12.9,215,0.57,9.76,0,53.9,33.5,59,32,30.107,29.85,24.2,34.5,53.9,10,0.257
29-10-2022,49.6,40,25.8,29.9,8.5,12.2,233,0.57,9.76,0,59.2,42.7,48,27,30.015,29.861,20.7,29.9,59.2,10,0.154
30-10-2022,51.9,30,21.2,29.9,8,11.7,244,0.57,9.76,0,62.7,45.7,38,20,30.063,29.825,18.4,25.3,62.7,10,0.238
31-10-2022,50.4,32,19.8,30,6.2,9.3,246,0.57,9.76,0,64,31.3,68,16,30.084,29.848,18.4,27.6,64,10,0.236
01-11-2022,43.6,41,15.7,30,5,7.4,244,0,9.75,0,61,25.4,82,13,30.137,29.78,20.7,28.8,61,11,0.357
